,Wh
2026-01-10,5.401110172271729
2026-01-11,5.213696343884175
2026-01-12,5.305598686417629
2026-01-13,5.200886922512226
2026-01-14,5.29278926504568
2026-01-15,5.188077501140277
2026-01-16,5.1876580170898645
2026-01-17,5.187238533039452
2026-01-18,5.18681904898904
2026-01-19,5.174429111667503
2026-01-20,5.174009627617091
2026-01-21,5.161619690295554
2026-01-22,5.161200206245142
2026-01-23,5.16078072219473
2026-01-24,5.148390784873193
2026-01-25,5.1360008475516565
2026-01-26,5.123610910230119
2026-01-27,5.123191426179707
2026-01-28,5.11080148885817
2026-01-29,5.098411551536635
2026-01-30,5.086021614215098
2026-01-31,5.085602130164685
2026-02-01,5.085182646114273
2026-02-02,5.072792708792736
2026-02-03,5.072373224742324
2026-02-04,5.0599832874207875
2026-02-05,5.047593350099251
2026-02-06,5.047173866048839
2026-02-07,5.034783928727301
2026-02-08,5.022393991405765
2026-02-09,5.010004054084228
2026-02-10,4.9976141167626915
2026-02-11,4.985224179441154
2026-02-12,4.972834242119617
2026-02-13,4.960444304798081
2026-02-14,4.948054367476545
2026-02-15,4.9356644301550086
2026-02-16,4.923274492833472
2026-02-17,4.910884555511935
2026-02-18,4.910465071461523
2026-02-19,4.898075134139986
2026-02-20,4.885685196818449
2026-02-21,4.873295259496913
2026-02-22,4.860905322175376
2026-02-23,4.8485153848538385
2026-02-24,4.836125447532302
2026-02-25,4.823735510210765
2026-02-26,4.81134557288923
2026-02-27,4.8109260888388174
2026-02-28,4.798536151517281
2026-03-01,4.786146214195744
2026-03-02,4.773756276874207
2026-03-03,4.76136633955267
2026-03-04,4.748976402231134
2026-03-05,4.736586464909597
2026-03-06,4.736166980859185
2026-03-07,4.723777043537647
2026-03-08,4.711387106216111
2026-03-09,4.698997168894574
2026-03-10,4.686607231573038
