,Wh
2026-01-06,4.981658809267689
2026-01-07,5.5869000625232745
2026-01-08,5.35869499375167
2026-01-09,5.345493967606493
2026-01-10,5.641391225658221
2026-01-11,5.35625969685701
2026-01-12,5.1137259519394505
2026-01-13,5.035244960386779
2026-01-14,5.2958246704135465
2026-01-15,5.148795602809475
2026-01-16,5.1124351597413344
2026-01-17,5.239057545375813
2026-01-18,5.1844459347476715
2026-01-19,5.238535895259275
2026-01-20,5.225865615835314
2026-01-21,5.2205550795934315
2026-01-22,5.422194380769458
2026-01-23,4.869199740351549
2026-01-24,5.093912815126007
2026-01-25,5.1369179705142285
2026-01-26,4.89942138053397
2026-01-27,4.972270488230345
2026-01-28,5.105698758435401
2026-01-29,4.83861788599244
2026-01-30,5.124079909515839
2026-01-31,5.1605393777714745
2026-02-01,5.288043111894472
2026-02-02,4.785756746714719
2026-02-03,4.7275638390406876
2026-02-04,4.746457420208434
