,Wh
2025-12-07,5.874214285714285
2025-12-08,5.8742266889339545
2025-12-09,5.874239092153623
2025-12-10,5.874251495373293
2025-12-11,5.874263898592962
2025-12-12,5.874276301812631
2025-12-13,5.874288705032301
2025-12-14,5.87430110825197
2025-12-15,5.874313511471639
2025-12-16,5.874325914691308
2025-12-17,5.874338317910977
2025-12-18,5.874350721130647
2025-12-19,5.8743631243503165
2025-12-20,5.874375527569986
2025-12-21,5.874387930789655
2025-12-22,5.874400334009325
2025-12-23,5.874412737228994
2025-12-24,5.874425140448663
2025-12-25,5.874437543668332
2025-12-26,5.874449946888001
2025-12-27,5.874462350107671
2025-12-28,5.87447475332734
2025-12-29,5.874487156547009
2025-12-30,5.874499559766679
2025-12-31,5.8745119629863485
2026-01-01,5.874524366206017
2026-01-02,5.874536769425687
2026-01-03,5.874549172645356
2026-01-04,5.874561575865025
2026-01-05,5.874573979084695
2026-01-06,5.874586382304364
2026-01-07,5.874598785524033
2026-01-08,5.874611188743703
2026-01-09,5.874623591963372
2026-01-10,5.8746359951830405
2026-01-11,5.8746483984027105
2026-01-12,5.87466080162238
2026-01-13,5.874673204842049
2026-01-14,5.874685608061719
2026-01-15,5.874698011281388
2026-01-16,5.874710414501057
2026-01-17,5.874722817720727
2026-01-18,5.874735220940395
2026-01-19,5.874747624160064
2026-01-20,5.874760027379734
2026-01-21,5.874772430599403
2026-01-22,5.8747848338190725
2026-01-23,5.8747972370387425
2026-01-24,5.874809640258412
2026-01-25,5.874822043478081
2026-01-26,5.87483444669775
2026-01-27,5.874846849917419
2026-01-28,5.874859253137089
2026-01-29,5.874871656356758
2026-01-30,5.874884059576427
2026-01-31,5.874896462796096
2026-02-01,5.874908866015766
2026-02-02,5.874921269235435
2026-02-03,5.8749336724551044
2026-02-04,5.874946075674774
