,Wh
2025-12-01,5.979132835589764
2025-12-02,5.975629951585554
2025-12-03,5.972127067581401
2025-12-04,5.968624183577191
2025-12-05,5.965121299573038
2025-12-06,5.961618415568828
2025-12-07,5.958115531564674
2025-12-08,5.954612647560465
2025-12-09,5.951109763556311
2025-12-10,5.947606879552102
2025-12-11,5.944103995547948
2025-12-12,5.940601111543739
2025-12-13,5.937098227539585
2025-12-14,5.933595343535376
2025-12-15,5.930092459531215
2025-12-16,5.9265895755270055
2025-12-17,5.923086691522795
2025-12-18,5.9195838075186415
2025-12-19,5.916080923514432
2025-12-20,5.9125780395102785
2025-12-21,5.909075155506069
2025-12-22,5.905572271501915
2025-12-23,5.902069387497706
2025-12-24,5.898566503493552
2025-12-25,7.142329544428961
2025-12-26,7.138826660424808
2025-12-27,7.135323776420598
2025-12-28,7.131820892416438
2025-12-29,7.1283180084122275
2025-12-30,7.124815124408075
2025-12-31,7.1213122404038645
2026-01-01,7.3538557315628825
2026-01-02,7.544162001664052
2026-01-03,7.571635861889649
2026-01-04,7.6432985917698675
2026-01-05,7.639795707765714
2026-01-06,6.213741892794445
2026-01-07,7.137560770152838
2026-01-08,7.329335543533583
2026-01-09,7.519641813634809
2026-01-10,7.54711567386035
2026-01-11,7.618778403740625
2026-01-12,7.615275519736414
2026-01-13,6.1892217047652025
2026-01-14,7.1130405821235385
2026-01-15,7.30481535550434
2026-01-16,7.49512162560551
2026-01-17,7.522595485831037
2026-01-18,7.594258215711311
2026-01-19,7.5907553317071015
2026-01-20,6.164701516735889
2026-01-21,7.088520394094225
2026-01-22,7.2802951674750265
2026-01-23,7.470601437576196
2026-01-24,7.498075297801794
2026-01-25,7.569738027682011
2026-01-26,7.566235143677859
2026-01-27,6.140181328706589
2026-01-28,7.064000206064983
2026-01-29,7.255774979445727
2026-01-30,7.446081249546896
2026-01-31,7.473555109772494
2026-02-01,7.563138281622803
2026-02-02,7.559635397618593
2026-02-03,6.1335815826473805
2026-02-04,7.057400460005717
2026-02-05,7.249175233386518
2026-02-06,7.439481503487688
2026-02-07,7.466955363713286
2026-02-08,7.538618093593503
2026-02-09,7.5351152095893505
2026-02-10,6.109061394618081
2026-02-11,7.032880271976475
2026-02-12,7.224655045357219
2026-02-13,7.414961315458432
2026-02-14,7.442435175683972
2026-02-15,7.51409790556419
2026-02-16,7.510595021560037
2026-02-17,6.084541206588767
2026-02-18,7.008360083947161
2026-02-19,7.200134857327905
2026-02-20,7.390441127429132
2026-02-21,7.417914987654672
2026-02-22,7.489577717534948
2026-02-23,7.486074833530737
2026-02-24,6.0600210185595245
2026-02-25,6.983839895917861
2026-02-26,7.175614669298662
2026-02-27,7.365920939399833
2026-02-28,7.393394799625373
