column,corr_with_Wh,abs_corr,weight
cos_DOY_k1_roll7,-0.7356227537260439,0.7356227537260439,0.020400622398155883
cos_DOY_k1,-0.7107284849929615,0.7107284849929615,0.019710243295919784
dayofyear_cos,-0.7105330839201023,0.7105330839201023,0.01970482434512822
Wh_roll_mean_7,0.6790369983622241,0.6790369983622241,0.018831360677464708
Wh_roll_mean_14,0.6746660888928547,0.6746660888928547,0.018710144642249005
Wh_lag1,0.6713645271911503,0.6713645271911503,0.018618584242221233
Wh_roll_mean_30,0.6646313914687194,0.6646313914687194,0.018431857881823742
Td dew point_roll7,0.5930433770645802,0.5930433770645802,0.016446546738720525
TxSoil0cm_roll7,0.5869665903444811,0.5869665903444811,0.016278022545249154
Temperature_roll7,0.5863998774346386,0.5863998774346386,0.016262306206917723
T Min_roll7,0.585063608368231,0.585063608368231,0.01622524818973699
TxSoil0cm,0.5816717350399333,0.5816717350399333,0.0161311832268977
TxSoil10cm,0.5809695259215497,0.5809695259215497,0.016111709246523758
TxSoil10cm_roll7,0.5798338187578026,0.5798338187578026,0.01608021330259716
T Min,0.5790468132202914,0.5790468132202914,0.016058387709635684
Temperature,0.577684570245754,0.577684570245754,0.016020609372305424
Wh_lag7,0.5726422532595211,0.5726422532595211,0.01588077356063849
Wh_lag14,0.5698899892390227,0.5698899892390227,0.015804446531957256
TxSoil5cm_roll7,0.5666040489670713,0.5666040489670713,0.01571331935247371
TxSoil5cm,0.5649513521281628,0.5649513521281628,0.01566748601741383
TxSoil20cm,0.5634474650597113,0.5634474650597113,0.015625779542107636
DHT11_temp_roll7,0.5615033350913856,0.5615033350913856,0.015571864051897661
TxSoil20cm_roll7,0.5552236599694709,0.5552236599694709,0.015397713265646987
T Max_roll7,0.5547188018282733,0.5547188018282733,0.015383712311691935
DHT11_temp,0.5532702316396608,0.5532702316396608,0.015343539909077383
TxSoil30cm,0.5530713799837064,0.5530713799837064,0.015338025265157212
DHT11_humidity_roll7,0.548598820540907,0.548598820540907,0.01521399022697535
Wh_lag30,0.5454090007813175,0.5454090007813175,0.015125528704946632
TxSoil50cm,0.5438908220821286,0.5438908220821286,0.015083425887683029
TxSoil30cm_roll7,0.5410072501141608,0.5410072501141608,0.015003457367706655
