,Wh
2025-12-11,5.776042496352774
2025-12-12,5.905580785253668
2025-12-13,5.776042496352774
2025-12-14,5.776136639986016
2025-12-15,5.776042496352774
2025-12-16,5.776042496352774
2025-12-17,5.776042496352774
2025-12-18,5.776042496352774
2025-12-19,5.905580785253668
2025-12-20,5.776042496352774
2025-12-21,5.776136639986016
2025-12-22,5.776042496352774
2025-12-23,5.776042496352774
2025-12-24,5.776042496352774
2025-12-25,5.920972762455639
2025-12-26,5.901831057106319
2025-12-27,5.898942210444894
2025-12-28,5.894296249909725
2025-12-29,5.904827306088424
2025-12-30,5.901924849851979
2025-12-31,5.898501878977672
2026-01-01,5.931063367566823
2026-01-02,5.902469422393493
2026-01-03,5.772493775903067
2026-01-04,5.774245843339364
2026-01-05,5.773967825065815
2026-01-06,5.780815388105568
2026-01-07,5.776042496352774
2026-01-08,5.776042496352774
2026-01-09,5.905580785253668
2026-01-10,5.776042496352774
2026-01-11,5.776136639986016
2026-01-12,5.776042496352774
2026-01-13,5.776042496352774
2026-01-14,5.776042496352774
2026-01-15,5.776042496352774
2026-01-16,5.905580785253668
2026-01-17,5.776042496352774
2026-01-18,5.776136639986016
2026-01-19,5.776042496352774
2026-01-20,5.776042496352774
2026-01-21,5.776042496352774
2026-01-22,5.776042496352774
2026-01-23,5.905580785253668
2026-01-24,5.776042496352774
2026-01-25,5.772597144372112
2026-01-26,5.906590812015184
2026-01-27,5.906590812015184
2026-01-28,6.031846340261593
2026-01-29,6.028423369387287
2026-01-30,6.0283826594625
2026-01-31,6.022109429987577
2026-02-01,5.774245843339364
2026-02-02,5.903506113966708
2026-02-03,5.910353677006461
2026-02-04,5.905580785253668
2026-02-05,5.776042496352774
2026-02-06,5.905580785253668
2026-02-07,5.776042496352774
2026-02-08,5.776136639986016
2026-02-09,5.776042496352774
2026-02-10,5.776042496352774
2026-02-11,5.776042496352774
2026-02-12,5.776042496352774
2026-02-13,5.905580785253668
2026-02-14,5.776042496352774
2026-02-15,5.776136639986016
2026-02-16,5.776042496352774
2026-02-17,5.776042496352774
2026-02-18,5.776042496352774
2026-02-19,5.776042496352774
2026-02-20,5.905580785253668
2026-02-21,5.776042496352774
2026-02-22,5.776136639986016
2026-02-23,5.776042496352774
2026-02-24,5.772503000738869
2026-02-25,5.772503000738869
2026-02-26,5.9192088660380495
2026-02-27,5.90062553010397
2026-02-28,6.019146572950742
2026-03-01,5.774245843339364
2026-03-02,5.903506113966708
2026-03-03,5.910353677006461
2026-03-04,5.905580785253668
2026-03-05,5.776042496352774
2026-03-06,5.905580785253668
2026-03-07,5.776042496352774
2026-03-08,5.776136639986016
2026-03-09,5.776042496352774
2026-03-10,5.776042496352774
