,Wh
2025-12-01,5.853740215301514
2025-12-02,5.944161581395704
2025-12-03,6.411160027254688
2025-12-04,6.3827507023891
2025-12-05,6.427243015460425
2025-12-06,6.485811170552396
2025-12-07,6.665193187076071
2025-12-08,6.5826068724859
2025-12-09,6.533653998646747
2025-12-10,6.565873645829274
2025-12-11,6.612531515379045
2025-12-12,6.534566041566942
2025-12-13,6.4818994773531955
2025-12-14,6.612201163509342
2025-12-15,6.50653342726109
2025-12-16,6.411568082060182
2025-12-17,6.59548703781461
2025-12-18,6.45663919497648
2025-12-19,6.388925939891884
2025-12-20,6.455082257504407
2025-12-21,6.602811983715743
2025-12-22,6.439464522349812
2025-12-23,6.302539451522526
2025-12-24,6.83756621926724
2025-12-25,6.869470403451404
2025-12-26,6.779628203512595
2025-12-27,6.772531683349888
2025-12-28,6.812964968917584
2025-12-29,6.850921211705463
2025-12-30,6.668448482226589
2025-12-31,7.053969030633935
2026-01-01,7.0809266345179775
2026-01-02,6.746205629757167
2026-01-03,6.656449902843148
2026-01-04,6.687964260387377
2026-01-05,6.838359281232098
2026-01-06,6.852624766846634
2026-01-07,6.79883724708221
2026-01-08,6.7361031736250805
2026-01-09,6.820955611178978
2026-01-10,6.94588578294586
2026-01-11,6.867560077670052
2026-01-12,6.944389515834564
2026-01-13,6.9000321243640945
2026-01-14,6.937221573285183
2026-01-15,6.877824931893153
2026-01-16,7.271443033724518
2026-01-17,7.397091130489136
2026-01-18,7.261981386386758
2026-01-19,6.854040699147939
2026-01-20,7.078369961976275
2026-01-21,7.061424923474226
2026-01-22,6.983001598008311
2026-01-23,7.076216034237774
2026-01-24,7.102234983921694
2026-01-25,7.394057629890836
2026-01-26,6.9878586495624315
2026-01-27,6.883264994632551
2026-01-28,6.83206691131642
2026-01-29,7.028088162725285
2026-01-30,7.171688963866835
2026-01-31,7.169896959425543
2026-02-01,7.1428235501884
2026-02-02,7.1349220998571985
2026-02-03,7.2100416909376435
2026-02-04,7.174401670273616
2026-02-05,7.28185033415572
2026-02-06,7.074106842616625
2026-02-07,7.54357770622575
2026-02-08,7.776353306986004
2026-02-09,7.302794542290103
2026-02-10,7.305117506037876
2026-02-11,7.173122154701748
2026-02-12,7.209225087473847
2026-02-13,7.339731511256439
2026-02-14,7.318223195635936
2026-02-15,7.69546727303019
2026-02-16,7.3182647083491155
2026-02-17,7.109859456414824
2026-02-18,7.150872945212473
2026-02-19,7.279741552240547
2026-02-20,7.366800089196787
2026-02-21,7.370549933211311
2026-02-22,7.453678605327671
2026-02-23,7.421151196515561
2026-02-24,7.375746528311404
2026-02-25,7.408730478112571
2026-02-26,7.380248184366487
2026-02-27,7.401249109374287
2026-02-28,7.451152917061701
