,Wh
2026-01-10,5.104696447495371
2026-01-11,5.092744167428464
2026-01-12,5.080791887361556
2026-01-13,5.068839607294649
2026-01-14,5.0568873272277415
2026-01-15,5.044935047160834
2026-01-16,5.032982767093927
2026-01-17,5.021030487027019
2026-01-18,5.009078206960112
2026-01-19,4.9971259268932045
2026-01-20,4.985173646826297
2026-01-21,4.97322136675939
2026-01-22,4.961269086692482
2026-01-23,4.949316806625575
2026-01-24,4.937364526558667
2026-01-25,4.92541224649176
2026-01-26,4.913459966424853
2026-01-27,4.901507686357945
2026-01-28,4.889555406291038
2026-01-29,4.87760312622413
2026-01-30,4.865650846157223
2026-01-31,4.853698566090316
2026-02-01,4.841746286023408
2026-02-02,4.829794005956501
2026-02-03,4.817841725889593
2026-02-04,4.805889445822686
2026-02-05,4.7939371657557786
2026-02-06,4.781984885688871
2026-02-07,4.770032605621964
2026-02-08,4.758080325555056
2026-02-09,4.746128045488149
2026-02-10,4.7341757654212415
2026-02-11,4.722223485354334
2026-02-12,4.710271205287427
2026-02-13,4.698318925220519
2026-02-14,4.686366645153612
2026-02-15,4.6744143650867045
2026-02-16,4.662462085019797
2026-02-17,4.65050980495289
2026-02-18,4.638557524885982
2026-02-19,4.626605244819075
2026-02-20,4.6146529647521675
2026-02-21,4.60270068468526
2026-02-22,4.590748404618353
2026-02-23,4.578796124551445
2026-02-24,4.566843844484538
2026-02-25,4.55489156441763
2026-02-26,4.542939284350723
2026-02-27,4.530987004283816
2026-02-28,4.519034724216908
2026-03-01,4.507082444150001
2026-03-02,4.495130164083093
2026-03-03,4.483177884016186
2026-03-04,4.471225603949279
2026-03-05,4.459273323882371
2026-03-06,4.447321043815464
2026-03-07,4.435368763748556
2026-03-08,4.423416483681649
2026-03-09,4.411464203614742
2026-03-10,4.399511923547834
