,Wh
2026-02-09,4.932474827877854
2026-02-10,4.920035536519464
2026-02-11,4.907596245161017
2026-02-12,4.895156953802569
2026-02-13,4.882717662444179
2026-02-14,4.87027837108576
2026-02-15,4.857839079727341
2026-02-16,4.845399788368894
2026-02-17,4.832960497010475
2026-02-18,4.820521205652085
2026-02-19,4.808081914293638
2026-02-20,4.795642622935219
2026-02-21,4.7832033315768
2026-02-22,4.770764040218353
2026-02-23,4.7583247488599625
2026-02-24,4.745885457501544
2026-02-25,4.733446166143068
2026-02-26,4.721006874784678
2026-02-27,4.70856758342623
2026-02-28,4.735029979201926
2026-03-01,4.7225906878434785
2026-03-02,4.710151396485003
2026-03-03,4.697712105126641
2026-03-04,4.685272813768194
2026-03-05,4.672833522409803
2026-03-06,4.660394231051356
2026-03-07,4.647954939692909
2026-03-08,4.635515648334518
2026-03-09,4.623076356976071
2026-03-10,4.610637065617652
