,Wh
2025-12-11,6.245132949156946
2025-12-12,6.276486786202473
2025-12-13,6.136892626935785
2025-12-14,6.336967520017367
2025-12-15,6.1380923408781465
2025-12-16,6.23112822728834
2025-12-17,6.242507106918315
2025-12-18,6.220786977666835
2025-12-19,6.3205760403371345
2025-12-20,6.21533414989533
2025-12-21,6.267515489055998
2025-12-22,6.321413386970409
2025-12-23,6.11425080774051
2025-12-24,6.075182434268051
2025-12-25,6.144071593005142
2025-12-26,6.202395420192363
2025-12-27,6.272306248734045
2025-12-28,6.2676368783893395
2025-12-29,6.296105013519176
2025-12-30,6.22752495334369
2025-12-31,6.277270919142386
2026-01-01,6.28296972385014
2026-01-02,6.226925468392425
2026-01-03,6.320207009342564
2026-01-04,6.179336967813226
2026-01-05,6.217347842005147
2026-01-06,6.271592542675389
2026-01-07,6.23997796530252
2026-01-08,6.259284389761342
2026-01-09,6.24275447363382
2026-01-10,6.248919585493459
2026-01-11,6.317685090330494
2026-01-12,6.240372784959528
2026-01-13,6.302330480364216
2026-01-14,6.227099455542617
2026-01-15,6.256510145214452
2026-01-16,6.244748177475982
2026-01-17,6.249913581159962
2026-01-18,6.2580982811721695
2026-01-19,6.244748177475982
2026-01-20,6.249913581159962
2026-01-21,6.2580982811721695
2026-01-22,6.244451475091033
2026-01-23,6.2913720305236716
2026-01-24,6.239902675099426
2026-01-25,6.249216287878408
2026-01-26,6.253031781462087
2026-01-27,6.252002881315602
2026-01-28,6.253031781462087
2026-01-29,6.252002881315601
2026-01-30,6.248221677091969
2026-01-31,6.253031781462087
2026-02-01,6.248518379476918
2026-02-02,6.2580982811721695
2026-02-03,6.248232679314666
2026-02-04,6.253031781462087
2026-02-05,6.252002881315602
2026-02-06,6.252002881315602
2026-02-07,6.253031781462087
2026-02-08,6.252002881315602
2026-02-09,6.252002881315602
2026-02-10,6.253031781462087
2026-02-11,6.248518379476918
2026-02-12,6.253031781462087
2026-02-13,6.252002881315602
2026-02-14,6.252002881315602
2026-02-15,6.252002881315602
2026-02-16,6.252002881315602
2026-02-17,6.252002881315602
2026-02-18,6.252002881315602
2026-02-19,6.252002881315602
2026-02-20,6.252002881315602
2026-02-21,6.252002881315602
2026-02-22,6.252002881315602
2026-02-23,6.252002881315602
2026-02-24,6.252002881315602
2026-02-25,6.252002881315602
2026-02-26,6.252002881315602
2026-02-27,6.252002881315602
2026-02-28,6.252002881315602
2026-03-01,6.252002881315602
2026-03-02,6.252002881315602
2026-03-03,6.252002881315602
2026-03-04,6.252002881315601
2026-03-05,6.252002881315602
2026-03-06,6.252002881315602
2026-03-07,6.252002881315602
2026-03-08,6.252002881315602
2026-03-09,6.252002881315602
2026-03-10,6.252002881315602
