,Wh
2026-01-06,5.120201792901447
2026-01-07,5.129675723931527
2026-01-08,5.174494896430982
2026-01-09,5.176750641561899
2026-01-10,5.2025514933044406
2026-01-11,5.128470912994969
2026-01-12,5.075352083560393
2026-01-13,4.995618492870673
2026-01-14,5.072528448027175
2026-01-15,5.023177275997486
2026-01-16,5.062896374317946
2026-01-17,5.147444393042762
2026-01-18,5.005005448186955
2026-01-19,4.8889454529152445
2026-01-20,4.874134717284134
2026-01-21,4.989696051684328
2026-01-22,4.9786196832149425
2026-01-23,5.008538714596311
2026-01-24,4.981744000853696
2026-01-25,4.923948983573683
2026-01-26,4.8591424095763465
2026-01-27,4.803477093027024
2026-01-28,4.877114528546384
2026-01-29,4.833085969553574
2026-01-30,4.891436382733469
2026-01-31,4.911758331496175
2026-02-01,4.831014259143192
2026-02-02,4.731462662454586
2026-02-03,4.773283410848421
2026-02-04,4.785417205997271
