,Wh
2026-01-06,4.99878678991825
2026-01-07,5.019974464559636
2026-01-08,5.013668727149325
2026-01-09,5.0019714599511715
2026-01-10,4.989216899704103
2026-01-11,4.976255001533427
2026-01-12,4.963252443855332
2026-01-13,4.95024191274182
2026-01-14,4.937229818016832
2026-01-15,4.924217416663558
2026-01-16,4.911204955179677
2026-01-17,4.898192481904028
2026-01-18,4.885180006315982
2026-01-19,4.6059355911373
2026-01-20,5.088236857268425
2026-01-21,5.323705988906388
2026-01-22,5.063174402339238
2026-01-23,4.865229912822133
2026-01-24,4.8159517866696255
2026-01-25,4.795827521995763
2026-01-26,4.781420405571712
2026-01-27,4.768134436825965
2026-01-28,4.755068328063137
2026-01-29,4.742045334416211
2026-01-30,4.729030795755927
2026-01-31,4.716017915140569
2026-02-01,4.703005359672144
2026-02-02,4.689992867965881
2026-02-03,4.676980388763542
2026-02-04,4.6639679120132564
