,Wh
2025-11-07,6.038940809348434
2025-11-08,6.078803688876019
2025-11-09,6.080769252442426
2025-11-10,6.030121548056109
2025-11-11,5.999351691713532
2025-11-12,5.97734563828797
2025-11-13,5.964146775042943
2025-11-14,5.964221369865248
2025-11-15,5.910727681483252
2025-11-16,5.912699137306261
2025-11-17,5.85810615583684
2025-11-18,5.85568398387516
2025-11-19,5.858215674771888
2025-11-20,5.857355944651511
2025-11-21,5.847083693684439
2025-11-22,5.8449762851051315
2025-11-23,5.845081956702547
2025-11-24,5.791040037332498
2025-11-25,5.762572466251526
2025-11-26,5.76006083825207
2025-11-27,5.762541591553998
2025-11-28,5.768213631780476
2025-11-29,5.730790527077366
2025-11-30,5.724558345439987
2025-12-01,5.618841575493391
2025-12-02,5.597584084327826
2025-12-03,5.59977756084304
2025-12-04,5.599124599983238
2025-12-05,5.6005131888042525
2025-12-06,5.602486506583899
2025-12-07,5.60355089073496
2025-12-08,5.5494521547364855
2025-12-09,5.526147589611899
2025-12-10,5.518604213372587
2025-12-11,5.506303482438494
2025-12-12,5.508086991154064
2025-12-13,5.513525841163316
2025-12-14,5.518069197020234
2025-12-15,5.466557451712074
2025-12-16,5.455388843920866
2025-12-17,5.454218371704663
2025-12-18,5.447445921952157
2025-12-19,5.446179662543023
2025-12-20,5.449409265352466
2025-12-21,5.453009083865341
2025-12-22,5.402780682536137
2025-12-23,5.389292587012616
2025-12-24,5.388442575454464
2025-12-25,5.3788494026033895
2025-12-26,5.379099813906308
2025-12-27,5.389098418889634
2025-12-28,5.393920612641087
2025-12-29,5.34344353131976
2025-12-30,5.333704007456065
2025-12-31,5.340354215559154
2026-01-01,7.451923881874623
2026-01-02,8.355087747794945
2026-01-03,8.80893673287242
2026-01-04,9.092622752660308
2026-01-05,9.230824677023481
2026-01-06,9.337537898402827
2026-01-07,9.392122640294172
2026-01-08,9.386366907601428
2026-01-09,9.304390556037998
2026-01-10,9.12333782689287
2026-01-11,8.736766838509938
2026-01-12,8.463180054175854
2026-01-13,8.397247806103428
2026-01-14,8.419025537137413
2026-01-15,8.452006530263668
2026-01-16,8.472531440162957
2026-01-17,8.47484660801274
2026-01-18,8.457619333619345
2026-01-19,8.366822392375994
2026-01-20,8.3022294245537
2026-01-21,8.363811194184835
2026-01-22,8.404173546980156
2026-01-23,8.414778616229004
2026-01-24,8.42031290456722
2026-01-25,8.424916334382232
2026-01-26,8.374718487148586
2026-01-27,8.365802620322714
2026-01-28,8.36399643462163
2026-01-29,8.363581155795895
2026-01-30,8.367020850818639
2026-01-31,8.365441803983098
2026-02-01,8.318951117281442
2026-02-02,8.25462493516024
2026-02-03,8.232644980402691
2026-02-04,8.198664083842548
