,Wh
2026-02-09,5.23660052471037
2026-02-10,5.533982747569189
2026-02-11,5.713109009264006
2026-02-12,5.550830265565524
2026-02-13,5.775846578278239
2026-02-14,5.740479170021557
2026-02-15,5.371500826194173
2026-02-16,5.348139996483212
2026-02-17,5.398634999689603
2026-02-18,5.408504905598504
2026-02-19,5.377357561486108
2026-02-20,5.380805585679553
2026-02-21,5.397511511938912
2026-02-22,5.384160637242453
2026-02-23,5.277231903314592
2026-02-24,5.400836958527565
2026-02-25,5.42389616564342
2026-02-26,5.423375936644418
2026-02-27,5.406159735815866
2026-02-28,5.372290775077683
2026-03-01,5.338174877149718
2026-03-02,5.249025531848272
2026-03-03,5.4001349223454795
2026-03-04,5.397117314719019
2026-03-05,5.44823434038957
2026-03-06,5.45881164933197
2026-03-07,5.490767040103201
2026-03-08,5.56591847841891
2026-03-09,5.5868752066786325
2026-03-10,5.298926850001017
