,Wh
2026-01-06,5.014933894404297
2026-01-07,5.156468599947869
2026-01-08,5.098689791977929
2026-01-09,5.196629902926907
2026-01-10,5.277697040902911
2026-01-11,5.123702016716754
2026-01-12,4.9367988844224895
2026-01-13,4.93023088726336
2026-01-14,5.071765592806932
2026-01-15,5.013986784836991
2026-01-16,5.111926895785969
2026-01-17,5.192994033761973
2026-01-18,5.038999009575816
2026-01-19,4.852095877281551
2026-01-20,4.845527880122422
2026-01-21,4.987062585665994
2026-01-22,4.929283777696053
2026-01-23,5.027223888645031
2026-01-24,5.108291026621035
2026-01-25,4.954296002434877
2026-01-26,4.767392870140613
2026-01-27,4.760824872981483
2026-01-28,4.902359578525055
2026-01-29,4.8445807705551145
2026-01-30,4.942520881504093
2026-01-31,5.023588019480097
2026-02-01,4.86959299529394
2026-02-02,4.682689862999675
2026-02-03,4.676121865840544
2026-02-04,4.817656571384116
