date,forecast,lower_bound,upper_bound
2026-03-01,4.8313497182759475,4.57716173705755,5.561451924873586
2026-03-02,4.831667699494344,4.577479718275947,5.561769906091982
2026-03-03,4.83198568071274,4.577797699494343,5.562087887310378
2026-03-04,4.832303661931137,4.57811568071274,5.562405868528775
2026-03-05,4.79861568071274,4.578433661931136,5.562723849747171
2026-03-06,4.7989336619311365,4.578751643149532,5.563041830965568
2026-03-07,4.799251643149534,4.579069624367929,5.563359812183965
2026-03-08,4.79956962436793,4.579387605586326,5.44820568071274
2026-03-09,4.799887605586326,4.579705586804722,5.448523661931136
2026-03-10,4.800205586804722,4.580023568023118,5.448841643149533
2026-03-11,4.800523568023119,4.580341549241515,5.44915962436793
2026-03-12,4.8008415492415155,4.580659530459911,5.449477605586326
2026-03-13,4.801159530459912,4.580977511678308,5.449795586804722
2026-03-14,4.801477511678309,4.581295492896705,5.450113568023119
2026-03-15,4.801795492896705,4.581613474115101,5.450431549241515
2026-03-16,4.802113474115101,4.581931455333497,5.450749530459912
2026-03-17,4.582249436551893,4.582249436551893,5.451067511678308
2026-03-18,4.58256741777029,4.58256741777029,5.366583474115101
2026-03-19,4.582885398988687,4.582885398988687,5.3669014553334975
2026-03-20,4.583203380207083,4.583203380207083,5.367219436551894
2026-03-21,4.58352136142548,4.58352136142548,5.367537417770291
2026-03-22,4.583839342643876,4.583839342643876,5.367855398988687
2026-03-23,4.584157323862272,4.584157323862272,5.368173380207083
2026-03-24,4.584475305080669,4.584475305080669,5.3684913614254794
2026-03-25,4.584793286299066,4.584793286299066,5.3688093426438765
2026-03-26,4.585111267517462,4.585111267517462,5.369127323862273
2026-03-27,4.585429248735858,4.585429248735858,5.369445305080669
2026-03-28,4.585747229954255,4.585747229954255,5.369763286299066
2026-03-29,4.586065211172651,4.586065211172651,5.370081267517462
2026-03-30,4.586383192391048,4.586383192391048,5.3703992487358585
2026-03-31,4.586701173609445,4.586701173609445,5.370717229954256
2026-04-01,4.587019154827841,4.587019154827841,5.2181412675174625
2026-04-02,4.587337136046237,4.587337136046237,5.218459248735859
2026-04-03,4.587655117264633,4.587655117264633,5.218777229954255
2026-04-04,4.5879730984830305,4.5879730984830305,5.219095211172652
2026-04-05,4.588291079701427,4.588291079701427,5.219413192391048
2026-04-06,4.588609060919823,4.588609060919823,5.2197311736094445
2026-04-07,4.58892704213822,4.58892704213822,5.220049154827842
2026-04-08,4.589245023356616,4.589245023356616,5.180600797977374
2026-04-09,4.589563004575012,4.589563004575012,5.18091877919577
2026-04-10,4.589880985793409,4.589880985793409,5.1812367604141665
2026-04-11,4.590198967011806,4.590198967011806,5.181554741632564
2026-04-12,4.590516948230202,4.590516948230202,5.18187272285096
2026-04-13,4.590834929448598,4.590834929448598,5.128148873103788
2026-04-14,4.591152910666995,4.591152910666995,5.128466854322185
2026-04-15,4.5914708918853915,4.5914708918853915,5.128784835540581
2026-04-16,4.591788873103788,4.591788873103788,5.129102816758977
2026-04-17,4.592106854322184,4.592106854322184,5.129420797977374
2026-04-18,4.592424835540581,4.592424835540581,5.129738779195771
2026-04-19,4.592742816758977,4.592742816758977,5.130056760414167
2026-04-20,4.593060797977373,4.593060797977373,5.130374741632563
2026-04-21,4.5933787791957705,4.5933787791957705,5.13069272285096
2026-04-22,4.593696760414167,4.593696760414167,5.07505666650615
2026-04-23,4.594014741632563,4.594014741632563,5.075374647724546
2026-04-24,4.594332722850959,4.594332722850959,5.075692628942942
2026-04-25,4.594650704069356,4.594650704069356,5.076010610161339
2026-04-26,4.5949686852877525,4.5949686852877525,5.076328591379736
2026-04-27,4.595286666506149,4.595286666506149,5.066470797977374
2026-04-28,4.595604647724546,4.595604647724546,5.066788779195771
2026-04-29,4.595922628942942,4.595922628942942,5.067106760414167
2026-04-30,4.596240610161338,4.596240610161338,5.067424741632563
2026-05-01,4.596558591379735,4.596558591379735,5.06774272285096
2026-05-02,4.5968765725981315,4.5968765725981315,5.068060704069357
2026-05-03,4.597194553816528,4.597194553816528,5.022080516253321
2026-05-04,4.597512535034924,4.597512535034924,5.022398497471717
2026-05-05,4.597830516253321,4.597830516253321,5.022716478690114
2026-05-06,4.598148497471717,4.598148497471717,5.02303445990851
2026-05-07,4.5984664786901135,4.5984664786901135,5.023352441126907
2026-05-08,4.598784459908511,4.598784459908511,5.023670422345304
2026-05-09,4.599102441126907,4.599102441126907,5.0239884035637
2026-05-10,4.599420422345303,4.599420422345303,4.975472347218889
2026-05-11,4.599738403563699,4.599738403563699,4.975790328437285
2026-05-12,4.600056384782096,4.600056384782096,4.976108309655682
2026-05-13,4.6003743660004925,4.6003743660004925,4.976426290874079
2026-05-14,4.600692347218889,4.600692347218889,4.976744272092475
2026-05-15,4.601010328437286,4.601010328437286,4.977062253310872
2026-05-16,4.601328309655682,4.601328309655682,4.9688561030580445
2026-05-17,4.601646290874078,4.601646290874078,4.969174084276441
2026-05-18,4.6019642720924745,4.6019642720924745,4.962308121839647
2026-05-19,4.602282253310872,4.602282253310872,4.9567384035637
2026-05-20,4.602600234529268,4.602600234529268,4.9570563847820965
2026-05-21,4.602918215747664,4.602918215747664,4.957374366000493
2026-05-22,4.603236196966061,4.603236196966061,4.95769234721889
2026-05-23,4.603554178184457,4.603554178184457,4.958010328437286
2026-05-24,4.6038721594028535,4.6038721594028535,4.958328309655682
2026-05-25,4.604190140621251,4.604190140621251,4.958646290874079
2026-05-26,4.604508121839647,4.604508121839647,4.958964272092476
2026-05-27,4.604826103058043,4.604826103058043,4.959282253310872
2026-05-28,4.605144084276439,4.605144084276439,4.959600234529268
