date,forecast,lower_bound,upper_bound,P_mapped_Wh
2026-03-01,5.349063365452246,4.303494223766023,6.625891133988246,2.609967401889051
2026-03-02,5.1601765130777695,4.112998080245365,6.32656174277355,2.6229981694825053
2026-03-03,5.1231667752605805,4.07884016934795,6.291895118097133,3.2440254835705726
2026-03-04,5.1049762164003765,4.060249052422437,6.2741051173022395,4.48004146334974
2026-03-05,5.094733895362582,4.049940800047828,6.2657411104765295,8.26643292004789
2026-03-06,5.087761766642345,4.042958100860991,6.262369080441668,8.236716413462817
2026-03-07,5.082096483326749,4.037291109899689,6.25943176186609,7.256548431555141
2026-03-08,5.076957770280006,4.032152120417056,6.2566715362452126,7.657800726353598
2026-03-09,5.072032853243348,4.027227158677755,6.25398454132973,6.921403445523479
2026-03-10,5.067195740842897,4.02239003904911,6.251328840767155,5.71907676732739
2026-03-11,5.06239575615408,4.017590053191384,6.24868754874797,5.913108075029931
2026-03-12,5.057612520686715,4.012806817534989,6.246053870169941,2.1789986005055204
2026-03-13,5.052837835924334,4.00803213274204,6.243425068510467,3.864099326859119
2026-03-14,5.048068401345272,4.003262698158035,6.240800039690058,4.709669014234402
2026-03-15,5.0433028861657565,3.9984971829777187,6.238178336179098,4.807717594785153
2026-03-16,5.038540751707422,3.9937350485192553,6.235559774484784,7.160406792603431
2026-03-17,5.033781777831439,3.9889157403441184,6.232944277300846,6.477244964746574
2026-03-18,5.029025872502022,3.9810783385301387,6.230331810029522,6.318015341226553
2026-03-19,5.024272995205031,3.9732499742051886,6.227722355254539,5.334192387920712
2026-03-20,5.01952312615184,3.9654306158687973,6.225115902475742,7.063629506452041
2026-03-21,5.014776253895093,3.9576202403845784,6.222512443981003,6.439741779965411
2026-03-22,5.01003237034856,3.9498188280000344,6.219911973186154,6.14035194891579
2026-03-23,5.005291468784412,3.942026360343794,6.2173144839674075,5.365498012504988
2026-03-24,5.000553543027863,3.9342428196201995,6.214719970392876,5.713355942530264
2026-03-25,4.995818587133273,3.9264681882853774,6.212128426614602,5.564137762405214
2026-03-26,4.991086595253897,3.9187024489169344,6.2095398468251215,4.818364685379805
2026-03-27,4.9863575615894895,3.910945584161523,6.206954225239984,5.931700755620593
2026-03-28,4.98163148036522,3.9031975767137097,6.204371556090713,4.551551773313821
2026-03-29,4.976908345823186,3.895458409307447,6.201791833621959,4.544718565917253
2026-03-30,4.97218815221898,3.8877280647125945,6.1992150520903415,3.204615357190368
2026-03-31,4.9674708938203,3.8800065257334877,6.196641205763973,1.9393596062258875
2026-04-01,4.96275656490638,3.8722937752083233,6.194070288922251,5.456713385659172
2026-04-02,4.95804515976774,3.8645897960088678,6.191502295855766,5.942983493414926
2026-04-03,4.953336672706085,3.856894571040309,6.188937220866245,7.321225534122655
2026-04-04,4.9486310980342365,3.8492080832411513,6.186375058266527,7.1718484421976845
2026-04-05,4.943928430076107,3.841530315583139,6.183815802380522,4.732711225222828
2026-04-06,4.939228663166663,3.833861251071182,6.181259447543203,6.062167343355061
2026-04-07,4.934531791651909,3.8262008727432946,6.178705988100575,6.265097711853132
2026-04-08,4.929837809888862,3.8185491636705247,6.176155418409651,6.819858805374484
2026-04-09,4.925146712245527,3.810906106956893,6.173607732838441,6.019420069176532
2026-04-10,4.920458493100882,3.803271685739327,6.171062925765918,4.961067481708128
2026-04-11,4.915773146844847,3.795645883187597,6.1685209915820085,6.345824906212584
2026-04-12,4.911090667878275,3.788028682504252,6.165981924687561,5.515351839829719
2026-04-13,4.906411050612919,3.780420066924555,6.163445719494328,1.5932497059997337
2026-04-14,4.901734289471417,3.772820019716423,6.160912370424951,3.369247981907676
2026-04-15,4.897060378887272,3.76522852418036,6.15838187191293,6.144165832113875
2026-04-16,4.892389313304827,3.757645563649393,6.155854218402608,5.415555229479845
2026-04-17,4.8877210871792425,3.750071121489011,6.153329404349146,3.583461088200079
2026-04-18,4.883055694976482,3.742505181097103,6.150807424218511,6.357425467606757
2026-04-19,4.878393131173286,3.73494772590389,6.14828827248744,6.493453968338432
2026-04-20,4.873733390257155,3.727398739371866,6.145771943643432,5.787726664892908
2026-04-21,4.869076466726321,3.7198582049957367,6.143258432184722,5.345634037514966
2026-04-22,4.864422355089735,3.7123261063023505,6.14074773262026,6.121759268325129
2026-04-23,4.859771049867042,3.7048024268506414,6.138239839469691,6.3216703126247165
2026-04-24,4.855122545588559,3.697287150231565,6.1357347472633315,5.8695662418518015
2026-04-25,4.850476836795259,3.689780260068038,6.133232450542156,6.318174253026473
2026-04-26,4.845833918038746,3.6822817400148704,6.130732943857767,1.9908470294000256
2026-04-27,4.841193783881235,3.674791573758709,6.128236221772379,5.477371919648795
2026-04-28,4.836556428895532,3.6673097450179744,6.125742278858802,3.28502472794998
2026-04-29,4.831921847665016,3.6598362375427964,6.1232511097004085,5.783912781694824
2026-04-30,4.827290034783612,3.652371035114957,6.120762708891129,6.673977773047758
2026-05-01,4.822660984855777,3.644914121547823,6.118277071035417,6.889779997339363
2026-05-02,4.818034692496475,3.637465480686289,6.11579419074824,6.124937504323532
2026-05-03,4.81341115233116,3.630025096406714,6.113314062655048,6.004323448184115
2026-05-04,4.808790358995752,3.6225929526168628,6.110836681391763,6.256993210057203
2026-05-05,4.80417230713662,3.6151690332558397,6.108362041604757,6.599130315285352
2026-05-06,4.8016714385575145,3.607753322294033,6.105890137950821,1.2900459917520282
2026-05-07,4.799202265703854,3.6003458037330502,6.103420965097159,5.036391674870293
2026-05-08,4.796735818328057,3.592946461605659,6.100954517721362,3.209859446587734
2026-05-09,4.79427209111808,3.5855552799757286,6.098490790511386,3.597445326593055
2026-05-10,4.791811078772225,3.5781722429381637,6.096029778165531,2.163107420513502
2026-05-11,4.78935277599912,3.5707973346188493,6.093571475392427,3.287408404948782
2026-05-12,4.7868971775177,3.563430539174588,6.091115876911006,4.103102673939071
2026-05-13,4.784444278057184,3.5560718407930407,6.08866297745049,4.394229091392842
2026-05-14,4.781994072357058,3.5487212236926653,6.086212771750365,4.77005549820407
2026-05-15,4.779546555167057,3.541378672122659,6.083765254560363,5.302251116136755
2026-05-16,4.777101721247137,3.534044170362897,6.081320420640441,5.888000010642543
2026-05-17,4.774381332396909,3.5267177027238708,6.078878264760767,6.291794894239723
2026-05-18,4.769206295291794,3.5193992535466316,6.076438781701687,4.10230811493947
2026-05-19,4.764039261020018,3.5120888072027316,6.074001966253721,4.782132794998004
2026-05-20,4.758880213983572,3.5047863480941612,6.071567813217531,6.02561762937342
2026-05-21,4.753729138614826,3.497491860653292,6.069136317403907,5.942506758015165
2026-05-22,4.748586019376476,3.4902053293428175,6.066707473633748,6.293384012238924
2026-05-23,4.743450840761476,3.482926738655694,6.064281276738042,5.97301782359984
2026-05-24,4.738323587292985,3.4756560731150787,6.0618577215578355,3.840580380470932
2026-05-25,4.71089595223402,3.4014684434034113,6.037128511653947,4.721428487428494
2026-05-26,4.74055751143594,3.4985326079079915,6.069483233155474,5.316076442729812
2026-05-27,4.785384048873853,3.563412399141132,6.0911098302331865,5.037504057469735
2026-05-28,4.730711131261857,3.485105198516872,6.0650074300251005,5.004768226686178
2026-05-29,4.71749476996434,3.453488420223259,6.054468503927229,4.858410458959691
2026-05-30,4.709665982938362,3.438018698911349,6.049311930156593,4.3748418518025805
2026-05-31,4.703439300020557,3.427339654625148,6.045752248727859,3.807685637887455
2026-06-01,4.697903821782447,3.4187186195538564,6.042878570370762,4.80453935878675
2026-06-02,4.692658952441771,3.4109538367659753,6.040290309441469,3.967868732206997
2026-06-03,4.687534467361212,3.4035346627055896,6.037817251421339,2.47743496075562
2026-06-04,4.682462936878877,3.3962588386839303,6.035391976747453,4.702041247838233
2026-06-05,4.6774173475887855,3.3890453547209534,6.0329874820931275,5.086448891845151
2026-06-06,4.672386804024078,3.3818615545950843,6.030592882051171,5.566521439404017
2026-06-07,4.66736691488371,3.3746942945234117,6.028203795360613,5.185292031395503
2026-06-08,4.66235590574603,3.3675382813025285,6.0258184576203195,5.231217541572435
2026-06-09,4.657353054089501,3.360391377370831,6.023436156309753,4.986652281495277
2026-06-10,4.652358060415212,3.353252714176139,6.021056601911523,4.353547670613276
2026-06-11,4.6473707953622245,3.346121933521877,6.018679675026769,4.3583150246108815
2026-06-12,4.642391198005159,3.3389988824599275,6.016305324672786,3.48747836104829
2026-06-13,4.63741923495623,3.3318834905968613,6.013933527385097,2.756166257815617
2026-06-14,4.632454883918825,3.324775720754772,6.011564270771067,2.657799853665025
2026-06-15,4.627498127073762,3.3176755491301826,6.009197546896203,2.5659488333111606
2026-06-16,4.62254894841964,3.310582957315194,6.006833349624541,0.9677728615139012
2026-06-17,4.617607332703261,3.305818286306092,6.004471673549099,2.0092807981907668
2026-06-18,4.612673264989482,3.301315714070582,6.0021125135617766,3.842169498470134
2026-06-19,4.585438439197916,3.2298907791753884,5.977447573390087,4.67280147665292
2026-06-20,4.615292431881876,3.3297122504356267,6.009866439376136,5.189741561793268
2026-06-21,4.634423177673746,3.397343970827364,6.031557055922038,4.889239348144206
2026-06-22,4.6058297941992725,3.3217833322306394,6.005518550404238,4.870011020353864
2026-06-23,4.592804743363766,3.292907759288206,5.995043394459754,5.029081732073965
2026-06-24,4.585166893913247,3.28017389708913,5.989950466547355,3.252288897166422
2026-06-25,4.579130776410321,3.2722253760965607,5.986454306923481,3.1124465132366628
2026-06-26,4.573785492151272,3.266329538899143,5.9836440265593644,4.960590746308367
2026-06-27,4.568730446077268,3.2612846389448036,5.981119040052278,4.44460413196754
2026-06-28,4.563795414273043,3.2565800430369336,5.978709133124255,1.3340645603299182
2026-06-29,4.558912967797365,3.252013502825931,5.9763468864525855,3.2104950937874146
2026-06-30,4.554056093963515,3.247504018650797,5.974005296950339,5.383296134096048
2026-07-01,4.549213898022497,3.243018944588907,5.971673479449612,5.51694095782892
2026-07-02,4.544381989389736,3.2385451471362456,5.969347052928256,5.27952672874817
2026-07-03,4.517250303068362,3.167152469477413,5.944715961933205,5.41062896368232
2026-07-04,4.524899417228206,3.2000826842227426,5.954860794159497,5.620710363176799
2026-07-05,4.578906573650247,3.372067554741812,6.011358800894776,5.669178462152454
2026-07-06,4.574458725240969,3.3686679777066355,6.009396944533663,5.23471360117068
2026-07-07,4.537847420546319,3.268758636633681,5.975266783091761,4.826151363575894
