,Wh
2026-01-30,5.159102061066625
2026-01-31,4.996990542025316
2026-02-01,5.1731828692757995
2026-02-02,5.0585444023865245
2026-02-03,5.012667918647942
2026-02-04,4.8865010267324385
2026-02-05,5.03305816821884
2026-02-06,4.6831102623132885
2026-02-07,4.734893884229149
2026-02-08,4.685088847949529
2026-02-09,5.097853781144904
2026-02-10,4.759226438452585
2026-02-11,5.009346939967729
2026-02-12,4.860693367557233
2026-02-13,4.984849759373576
2026-02-14,4.746747336075341
2026-02-15,4.52097151506054
2026-02-16,4.2785686566916485
2026-02-17,4.521055857421713
2026-02-18,4.6833458566350705
2026-02-19,4.687569135813613
2026-02-20,5.05125002678654
2026-02-21,5.064780632752399
2026-02-22,4.689611404045669
2026-02-23,4.6442999087764
2026-02-24,4.437150028331293
2026-02-25,4.425851338591385
2026-02-26,4.370656741125094
2026-02-27,4.813715289681565
2026-02-28,4.7142792132587426
