,Wh
2026-01-06,4.8374
2026-01-07,4.915540818958945
2026-01-08,5.033513532309547
2026-01-09,4.904668306676722
2026-01-10,4.95362040227406
2026-01-11,4.911075896170626
2026-01-12,4.842537320192905
2026-01-13,4.959917477692763
2026-01-14,4.963603049332862
2026-01-15,4.9363797867837675
2026-01-16,4.930117942982575
2026-01-17,4.890641518913732
2026-01-18,4.808744826786094
2026-01-19,4.825540693364262
2026-01-20,4.813138278475488
2026-01-21,4.840589876016411
2026-01-22,4.895839174394588
2026-01-23,4.902441908643043
2026-01-24,4.743451785254983
2026-01-25,4.746381085711574
2026-01-26,4.604446363436399
2026-01-27,4.673702267186412
2026-01-28,4.8214246850618885
2026-01-29,4.8157262755858685
2026-01-30,4.815625004421552
2026-01-31,4.724041751458225
2026-02-01,4.63873217932715
2026-02-02,4.521432056737632
2026-02-03,4.421301677924433
2026-02-04,4.650439247977137
