,Wh
2025-12-11,5.649473376452239
2025-12-12,5.656129784026614
2025-12-13,5.662839198599336
2025-12-14,5.669612236708376
2025-12-15,5.587471206540679
2025-12-16,5.594337305988368
2025-12-17,5.601268576214981
2025-12-18,5.608222600512113
2025-12-19,5.615238668088326
2025-12-20,5.622300831697471
2025-12-21,5.629408630225375
2025-12-22,5.54759817718339
2025-12-23,5.554795879690172
2025-12-24,5.562037861217764
2025-12-25,5.569323678160142
2025-12-26,5.576652893285921
2025-12-27,5.584025071901821
2025-12-28,5.591439784372891
2025-12-29,5.509933175892323
2025-12-30,5.517431684311369
2025-12-31,5.524971463287489
2026-01-01,5.95002022713914
2026-01-02,5.9576606909919905
2026-01-03,5.9653412005245325
2026-01-04,5.973061355289004
2026-01-05,5.891857329373909
2026-01-06,5.899655589236828
2026-01-07,5.9074923168554845
2026-01-08,5.9153671275613595
2026-01-09,5.923260262780365
2026-01-10,5.931190721452216
2026-01-11,5.939158130333306
2026-01-12,5.8581986904442545
2026-01-13,5.866238894905429
2026-01-14,5.87431495209072
2026-01-15,5.882426503463807
2026-01-16,5.890573194073733
2026-01-17,5.898754673418512
2026-01-18,5.906970593610836
2026-01-19,5.8262571807740535
2026-01-20,5.834540952880241
2026-01-21,5.842858142906477
2026-01-22,5.851208416673602
2026-01-23,5.859591443344247
2026-01-24,5.868006895389419
2026-01-25,5.876454448555373
2026-01-26,5.795970352362687
2026-01-27,5.804481147946692
2026-01-28,5.813023091216092
2026-01-29,5.821595870694031
2026-01-30,5.830199178018423
2026-01-31,5.838832707910805
2026-02-01,5.846222255356986
2026-02-02,5.765951838131196
2026-02-03,5.774674175298371
2026-02-04,5.783425544141023
2026-02-05,5.7922056543423714
2026-02-06,5.801014218488801
2026-02-07,5.809850952040833
2026-02-08,5.8187155733043845
2026-02-09,5.738644433065254
2026-02-10,5.74756405504583
2026-02-11,5.756510736450412
2026-02-12,5.765484206684791
2026-02-13,5.7744841978606924
2026-02-14,5.783510444768732
2026-02-15,5.792562684851614
2026-02-16,5.712677228709405
2026-02-17,5.721780677943384
2026-02-18,5.730909348326257
2026-02-19,5.740062987646535
2026-02-20,5.749241346214843
2026-02-21,5.7584441768387045
2026-02-22,5.767671234797559
2026-02-23,5.6879588483498456
2026-02-24,5.697233636581374
2026-02-25,5.706531932571821
2026-02-26,5.715853501243596
2026-02-27,5.725198109869887
2026-02-28,5.7345655280511485
2026-03-01,5.739437010025977
2026-03-02,5.659885726105786
2026-03-03,5.66932000373245
2026-03-04,5.678776192116873
2026-03-05,5.688254072151379
2026-03-06,5.697753426919371
2026-03-07,5.707274041673413
2026-03-08,5.71681570381355
2026-03-09,5.637414983135094
2026-03-10,5.6469983204872385
