column,corr_with_Wh,abs_corr,weight
day_of_year_roll7,-0.6887249675256853,0.6887249675256853,0.02725867638896352
sin_DOY_k1_roll7,0.6640663408968004,0.6640663408968004,0.026282725820643248
season_autumn_roll7,-0.6234482094409117,0.6234482094409117,0.024675122563775468
day_of_year,-0.5784203305977712,0.5784203305977712,0.022892988278334667
dayofyear,-0.5784203305977712,0.5784203305977712,0.022892988278334667
month,-0.5651747902023,0.5651747902023,0.022368750133557918
dayofyear_sin,0.5458720053797154,0.5458720053797154,0.021604775557792288
sin_DOY_k1,0.5454640641491174,0.5454640641491174,0.021588629870449873
season_autumn,-0.5331010151661015,0.5331010151661015,0.021099319380342853
cos_DOY_k1_roll7,-0.5051859332483732,0.5051859332483732,0.01999448331334143
cos_DOY_k1,-0.5030920952521553,0.5030920952521553,0.019911612421416498
dayofyear_cos,-0.5023009935958482,0.5023009935958482,0.01988030183292786
TxSoil100cm_roll7,-0.4728420399581202,0.4728420399581202,0.018714361694510618
Wh_lag1,0.46408246238906675,0.46408246238906675,0.018367671068328338
season_spring_roll7,0.455087985756907,0.455087985756907,0.01801168349801422
Wh_roll_std_30,0.45392665697611595,0.45392665697611595,0.01796571988857735
Wh_roll_mean_7,0.4410584368156683,0.4410584368156683,0.017456415499169545
Wh_roll_mean_14,0.4244020031355569,0.4244020031355569,0.01679717943704224
month_10_roll7,-0.4163316338929811,0.4163316338929811,0.016477766617853842
Wh_roll_std_14,0.41211362746691854,0.41211362746691854,0.016310824402026126
cos_DOY_k2,0.4038628263058858,0.4038628263058858,0.015984270364634
Wh_roll_mean_30,0.401265636315245,0.401265636315245,0.01588147757387766
cos_DOY_k2_roll7,0.3770397327321299,0.3770397327321299,0.014922653519081449
TxSoil50cm_roll7,-0.35679675108246733,0.35679675108246733,0.014121467396966165
month_10,-0.35343951421327957,0.35343951421327957,0.013988593118127314
month_9_roll7,-0.338084386794024,0.338084386794024,0.013380860759103786
month_6_roll7,0.3374241383309103,0.3374241383309103,0.013354729139021845
Wh_lag14,0.33654727149817626,0.33654727149817626,0.013320024096578585
season_spring,0.3364562911272797,0.3364562911272797,0.013316423233236972
Wh_roll_std_7,0.3361439267968312,0.3361439267968312,0.013304060332804103
