,Wh
2026-02-09,5.3870916672258655
2026-02-10,5.742585253442083
2026-02-11,5.638358634416502
2026-02-12,5.592009132011973
2026-02-13,5.639511233274382
2026-02-14,5.613544032677255
2026-02-15,5.560259031823188
2026-02-16,5.606810502579717
2026-02-17,5.602942585518865
2026-02-18,5.602942585518866
2026-02-19,5.592164835503607
2026-02-20,5.604370083382636
2026-02-21,5.602942585518866
2026-02-22,5.592164835503606
2026-02-23,5.604370083382636
2026-02-24,5.602942585518866
2026-02-25,5.592164835503607
2026-02-26,5.604370083382636
2026-02-27,5.602942585518865
2026-02-28,5.592164835503606
2026-03-01,5.604370083382636
2026-03-02,5.602942585518866
2026-03-03,5.592164835503607
2026-03-04,5.604370083382636
2026-03-05,5.602942585518866
2026-03-06,5.592164835503607
2026-03-07,5.604370083382636
2026-03-08,5.602942585518865
2026-03-09,5.592164835503607
2026-03-10,5.604370083382636
