,Wh
2026-02-09,5.0421819990544
2026-02-10,4.8251188209559475
2026-02-11,4.98156782357884
2026-02-12,4.957420130774447
2026-02-13,5.1987746692031465
2026-02-14,5.447443630603384
2026-02-15,5.352197026048915
2026-02-16,4.996063021137204
2026-02-17,4.723535003419052
2026-02-18,4.5937741690530824
2026-02-19,4.496804625236296
2026-02-20,4.976541632605627
2026-02-21,5.114529214907067
2026-02-22,4.606899816147591
2026-02-23,4.821060790275627
2026-02-24,4.802460290228563
2026-02-25,4.673252587019501
2026-02-26,4.342557620200899
2026-02-27,4.451676515483687
2026-02-28,4.655027125505688
2026-03-01,4.840772074614986
2026-03-02,4.846357219492519
2026-03-03,4.906128025789408
2026-03-04,4.622450096173346
2026-03-05,4.183511530323822
2026-03-06,4.230193077653425
2026-03-07,4.441453027469324
2026-03-08,4.757131921676853
2026-03-09,4.3957118253089495
2026-03-10,4.69801738803772
