,Wh
2025-12-11,5.724860442344687
2025-12-12,5.7168116185578395
2025-12-13,5.722039698235749
2025-12-14,5.744141387545668
2025-12-15,5.75801485146237
2025-12-16,5.765476437897135
2025-12-17,5.7424346231687275
2025-12-18,5.719092355587264
2025-12-19,5.710958691123385
2025-12-20,5.7162567199198495
2025-12-21,5.738623720664717
2025-12-22,5.752665957117525
2025-12-23,5.76022172056012
2025-12-24,5.736922840055823
2025-12-25,5.7133199158669115
2025-12-26,5.705101271226328
2025-12-27,5.710469362574102
2025-12-28,5.733102092848316
2025-12-29,5.747313355337838
2025-12-30,5.754963432880144
2025-12-31,5.731407102539556
2026-01-01,5.707543109395965
2026-01-02,5.69923934439335
2026-01-03,5.704677612280987
2026-01-04,5.727576492163558
2026-01-05,5.741957035339935
2026-01-06,5.749701564677886
2026-01-07,5.725887398713782
2026-01-08,5.701761922309464
2026-01-09,5.693372896068774
2026-01-10,5.6988814550448454
2026-01-11,5.722046906614123
2026-01-12,5.736596986285242
2026-01-13,5.74443610572268
2026-01-14,5.720363716608993
2026-01-15,5.695976340664871
2026-01-16,5.687501911614004
2026-01-17,5.693080876791272
2026-01-18,5.71651332413979
2026-01-19,5.731233197279266
2026-01-20,5.739167045732383
2026-01-21,5.714836044191991
2026-01-22,5.690186350441442
2026-01-23,5.681626376306647
2026-01-24,5.687275863366683
2026-01-25,5.710975732615873
2026-01-26,5.725865657371384
2026-01-27,5.733894374372807
2026-01-28,5.709304369365386
2026-01-29,5.6843919375390755
2026-01-30,5.675746275340051
2026-01-31,5.681466400537318
2026-02-01,5.705434119852788
2026-02-02,5.720494355554305
2026-02-03,5.728618081257494
2026-02-04,5.703768679966725
2026-02-05,5.678593087778436
2026-02-06,5.669861593822498
2026-02-07,5.6756524739887855
2026-02-08,5.699888473595417
2026-02-09,5.715119280763929
2026-02-10,5.723338155947196
2026-02-11,5.6982289637686385
2026-02-12,5.672789786899722
2026-02-13,5.663972316776446
2026-02-14,5.6698340693254785
2026-02-15,5.694338781522985
2026-02-16,5.709740421878509
2026-02-17,5.718054587949565
2026-02-18,5.69268520847797
2026-02-19,5.666982020562292
2026-02-20,5.658078429138003
2026-02-21,5.664011172069746
2026-02-22,5.688785031248008
2026-02-23,5.704357767718507
2026-02-24,5.712767366718829
2026-02-25,5.687137401735306
2026-02-26,5.661169774343917
2026-02-27,5.6521799157559425
2026-02-28,5.6581837676613125
2026-03-01,5.683227210316057
2026-03-02,5.698971307046083
2026-03-03,5.7074764816551555
2026-03-04,5.6815855311142665
2026-03-05,5.655353033740149
2026-03-06,5.6462767613912686
2026-03-07,5.652351841456548
2026-03-08,5.677665306205497
2026-03-09,5.693581028564655
2026-03-10,5.7021819221046215
