,Wh
2026-02-09,5.062917098774186
2026-02-10,5.069780750569939
2026-02-11,5.12355990500848
2026-02-12,5.030354334434553
2026-02-13,5.081216683225489
2026-02-14,4.932363169427465
2026-02-15,4.951282007517076
2026-02-16,5.093553195351421
2026-02-17,5.077353940306543
2026-02-18,5.116610395506197
2026-02-19,5.049876124887765
2026-02-20,5.037423247651791
2026-02-21,5.076842036793992
2026-02-22,4.870971011834352
2026-02-23,4.946677071309898
2026-02-24,5.03205258794035
2026-02-25,5.048730814531322
2026-02-26,5.062436791665593
2026-02-27,5.061924222026097
2026-02-28,5.021719611697729
2026-03-01,4.998754623940405
2026-03-02,4.965052516940578
2026-03-03,5.180386811984885
2026-03-04,5.0618642019918525
2026-03-05,4.881751196509939
2026-03-06,4.87595720294683
2026-03-07,5.058848522493481
2026-03-08,5.105122868583219
2026-03-09,4.961821207290796
2026-03-10,5.063049857173065
